"","subject","demog_question","demog_response","country"
"238","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","monolingual","Yes, I am multilingual","US"
"239","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","chineselanguage","No","US"
"240","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","vietnameselanguage","No","US"
"241","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","objectiveses","One or more years of college, no degree","US"
"242","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","subjectiveses","4","US"
"243","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","age","19","US"
"244","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","gender","Male","US"
"245","1262c330349884dfea0eb4b52dd8c7160a0acf65b02f31a71c94b65ace4a2c1c","ethnic","Asian","US"
"246","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","country_born","Yes","US"
"247","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","current_in","Yes","US"
"248","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","state_grewup","California","US"
"249","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","abroadexp","No","US"
"250","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","overseaexpnum","Three to five experiences","US"
"251","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","oversea_exp_regions",NA,"US"
"252","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","firstlanguage","Yes","US"
"253","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","monolingual","Yes, I am multilingual","US"
"254","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","chineselanguage","Yes","US"
"255","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","lang_sp_zh","6","US"
"256","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","lang_ud_zh","8","US"
"257","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","vietnameselanguage","No","US"
"258","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","objectiveses","One or more years of college, no degree","US"
"259","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","subjectiveses","6","US"
"260","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","age","21","US"
"261","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","gender","Female","US"
"262","128577bcbeff093ff509dd67efd195aac8613f4158d1796f8b5d327b5c34d415","ethnic","Asian","US"
"263","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","country_born","Yes","US"
"264","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","current_in","Yes","US"
"265","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","state_grewup","Iowa","US"
"266","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","abroadexp","No","US"
"267","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","overseaexpnum","Two experiences","US"
"268","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","oversea_exp_regions",NA,"US"
"269","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","firstlanguage","Yes","US"
"270","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","monolingual","Yes, I am multilingual","US"
"271","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","chineselanguage","No","US"
"272","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","vietnameselanguage","Yes","US"
"273","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","lang_sp_vi","1","US"
"274","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","lang_ud_vi","1","US"
"275","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","objectiveses","One or more years of college, no degree","US"
"276","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","subjectiveses","4","US"
"277","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","age","19","US"
"278","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","gender","Female","US"
"279","129191f0eef6fbceb5fb89c57ad7942cf024f974b44a10fad90d3bf5f1cef349","ethnic","Asian","US"
"280","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","country_born","Yes","US"
"281","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","current_in","Yes","US"
"282","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","state_grewup","Florida","US"
"283","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","abroadexp","No","US"
"284","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","overseaexpnum","Two experiences","US"
"285","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","oversea_exp_regions",NA,"US"
"286","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","firstlanguage","Yes","US"
"287","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","monolingual","Yes, I am multilingual","US"
"288","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","chineselanguage","No","US"
"289","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","vietnameselanguage","No","US"
"290","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","objectiveses","One or more years of college, no degree","US"
"291","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","subjectiveses","4","US"
"292","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","age","20","US"
"293","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","gender","Non-binary","US"
"294","157251b588d67931f1737730e31eb97071c28381c59d1fbacc36fb0cefae1b8a","ethnic","c(""Hispanic or Latino"", ""White"")","US"
"295","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","country_born","Yes","US"
"296","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","current_in","Yes","US"
"297","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","state_grewup","California","US"
"298","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","abroadexp","No","US"
"299","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","overseaexpnum","Three to five experiences","US"
"300","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","oversea_exp_regions",NA,"US"
"301","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","firstlanguage","Yes","US"
"302","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","monolingual","No, just English","US"
"303","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","chineselanguage","No","US"
"304","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","vietnameselanguage","No","US"
"305","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","objectiveses","Two-year college degree/vocational school","US"
"306","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","subjectiveses","7","US"
"307","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","age","63","US"
"308","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","gender","Female","US"
"309","1627c4ad397c40f2672e1c636c11c777f9010109a50f32c4ee395e727301d6cd","ethnic","White","US"
"310","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","country_born","Yes","US"
"311","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","current_in","Yes","US"
"312","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","state_grewup","New York","US"
"313","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","abroadexp","No","US"
"314","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","overseaexpnum","Six or more experiences","US"
"315","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","oversea_exp_regions",NA,"US"
"316","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","firstlanguage","Yes","US"
"317","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","monolingual","Yes, I am multilingual","US"
"318","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","chineselanguage","No","US"
"319","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","vietnameselanguage","No","US"
"320","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","objectiveses","One or more years of college, no degree","US"
"321","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","subjectiveses","6","US"
"322","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","age","20","US"
"323","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","gender","Male","US"
"324","1736e777a841706d19b623c5166b50801f00eabc2554687e0e4f907899f139c3","ethnic","c(""White"", ""Other"")","US"
"325","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","country_born","Yes","US"
"326","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","current_in","Yes","US"
"327","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","state_grewup","California","US"
"328","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","abroadexp","No","US"
"329","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","overseaexpnum","Three to five experiences","US"
"330","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","oversea_exp_regions",NA,"US"
"331","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","firstlanguage","Yes","US"
"332","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","monolingual","No, just English","US"
"333","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","chineselanguage","No","US"
"334","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","vietnameselanguage","No","US"
"335","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","objectiveses","One or more years of college, no degree","US"
"336","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","subjectiveses","7","US"
"337","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","age","21","US"
"338","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","gender","Male","US"
"339","18b3a5f99549ce54ce8e06d065cc7c4554ff4d7a593f249739fb6d0550b8169f","ethnic","White","US"
"340","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","country_born","Yes","US"
"341","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","current_in","Yes","US"
"342","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","state_grewup","Texas","US"
"343","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","abroadexp","No","US"
"344","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","overseaexpnum","Six or more experiences","US"
"345","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","oversea_exp_regions",NA,"US"
"346","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","firstlanguage","Yes","US"
"347","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","monolingual","Yes, I am multilingual","US"
"348","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","chineselanguage","Yes","US"
"349","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","lang_sp_zh","2","US"
"350","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","lang_ud_zh","2","US"
"351","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","vietnameselanguage","No","US"
"352","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","objectiveses","One or more years of college, no degree","US"
"353","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","subjectiveses","3","US"
"354","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","age","19","US"
"355","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","gender","Female","US"
"356","198a6fa687cfd7442416b91f57c94ea01403784c8e44ae67f89f8aeb5854c13b","ethnic","Hispanic or Latino","US"
"357","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","country_born","Yes","US"
"358","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","current_in","Yes","US"
"359","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","state_grewup","California","US"
"360","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","abroadexp","No","US"
"361","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","overseaexpnum","Six or more experiences","US"
"362","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","oversea_exp_regions",NA,"US"
"363","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","firstlanguage","Yes","US"
"364","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","monolingual","No, just English","US"
"365","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","chineselanguage","Yes","US"
"366","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","lang_sp_zh","3","US"
"367","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","lang_ud_zh","3","US"
"368","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","vietnameselanguage","No","US"
"369","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","objectiveses","One or more years of college, no degree","US"
"370","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","subjectiveses","9","US"
"371","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","age","20","US"
"372","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","gender","Female","US"
"373","1ae6c9a4437223b4ec52c0b11f2c7da06180f9b4e02aeee63f839a26cb008771","ethnic","c(""Asian"", ""White"")","US"
"374","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","country_born","Yes","US"
"375","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","current_in","Yes","US"
"376","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","state_grewup","California","US"
"377","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","abroadexp","No","US"
"378","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","overseaexpnum","Six or more experiences","US"
"379","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","oversea_exp_regions",NA,"US"
"380","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","firstlanguage","Yes","US"
"381","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","monolingual","Yes, I am multilingual","US"
"382","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","chineselanguage","No","US"
"383","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","vietnameselanguage","No","US"
"384","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","objectiveses","One or more years of college, no degree","US"
"385","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","subjectiveses","9","US"
"386","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","age","19","US"
"387","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","gender","Male","US"
"388","1b76d64cc592b7cd4fbf0552e6822b3a275b6ebdd9cb62b664bed365fbec1e03","ethnic","c(""Asian"", ""Other"")","US"
"389","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","country_born","Yes","US"
"390","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","current_in","Yes","US"
"391","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","state_grewup","California","US"
"392","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","abroadexp","No","US"
"393","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","overseaexpnum","Three to five experiences","US"
"394","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","oversea_exp_regions",NA,"US"
"395","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","firstlanguage","Yes","US"
"396","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","monolingual","Yes, I am multilingual","US"
"397","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","chineselanguage","No","US"
"398","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","vietnameselanguage","Yes","US"
"399","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","lang_sp_vi","2","US"
"400","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","lang_ud_vi","3","US"
"401","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","objectiveses","One or more years of college, no degree","US"
"402","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","subjectiveses","7","US"
"403","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","age","20","US"
"404","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","gender","Female","US"
"405","1c9a0603052f0d0eef4fb0a92dc4fa23db5b9dafe8d1ab254d6d91e6e2800400","ethnic","Asian","US"
"406","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","country_born","No","US"
"407","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","current_in","Yes","US"
"408","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","state_grewup","California","US"
"409","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","abroadexp","Yes","US"
"410","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","overseaexpnum","Three to five experiences","US"
"411","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","oversea_exp_regions","c(""North America"", ""Asia"")","US"
"412","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","firstlanguage","Yes","US"
"413","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","monolingual","Yes, I am multilingual","US"
"414","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","chineselanguage","Yes","US"
"415","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","lang_sp_zh","7","US"
"416","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","lang_ud_zh","5","US"
"417","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","vietnameselanguage","No","US"
"418","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","objectiveses","One or more years of college, no degree","US"
"419","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","subjectiveses","6","US"
"420","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","age","21","US"
"421","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","gender","Female","US"
"422","1d380cc066ff74b9b6696673f402d595ec058d28b5f35e97228736265efebfc8","ethnic","Asian","US"
"423","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","country_born","Yes","US"
"424","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","current_in","Yes","US"
"425","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","state_grewup","Texas","US"
"426","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","abroadexp","No","US"
"427","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","overseaexpnum","Six or more experiences","US"
"428","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","oversea_exp_regions",NA,"US"
"429","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","firstlanguage","No","US"
"430","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","monolingual","No, just English","US"
"431","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","chineselanguage","No","US"
"432","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","vietnameselanguage","No","US"
"433","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","objectiveses","At least some graduate school","US"
"434","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","subjectiveses","9","US"
"435","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","age","24","US"
"436","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","gender","Male","US"
"437","1d46cab882123b457c90a3aef754aec4e341b9842cebb6f9bf38e99ae83625a1","ethnic","Asian","US"
"438","1d921ad826e1e15fbf5eb00cd9521d405648919ac683f2b2e102e1b746b8f26e","country_born","No","US"
